vatn_lnr;year;Ca;lnCa;lnTOC;sdep_pred;TOC;ndvi.summer;q.summer;tm.summer;SO4;ndvi.summer_lag1;ndvi.summer_lag2;ndvi.summer_lag3;ndvi.summer_lag4;ndvi.summer_lag5;q.summer_lag1;q.summer_lag2;q.summer_lag3;q.summer_lag4;q.summer_lag5;sdep_pred_lag1;sdep_pred_lag2;sdep_pred_lag3;sdep_pred_lag4;sdep_pred_lag5
1431;1981;;;;1980.851278;;;2.998122581;10.72833835;;;;;;;3.032160573;6.951491039;4.764183513;2.255350538;1.346651613;2029.02307;;;;
1431;1982;;;;1936.998886;;0.785199997;2.815820789;12.10334767;;;;;;;2.998122581;3.032160573;6.951491039;4.764183513;2.255350538;1980.851278;2029.02307;;;
1431;1983;;;;1897.135967;;0.817441665;2.527037993;11.85013978;;0.785199997;;;;;2.815820789;2.998122581;3.032160573;6.951491039;4.764183513;1936.998886;1980.851278;2029.02307;;
1431;1984;;;;1863.257257;;0.806408333;1.310877419;11.77857634;;0.817441665;0.785199997;;;;2.527037993;2.815820789;2.998122581;3.032160573;6.951491039;1897.135967;1936.998886;1980.851278;2029.02307;
1431;1985;;;;1822.024462;;0.709841666;5.724435125;10.91959785;;0.806408333;0.817441665;0.785199997;;;1.310877419;2.527037993;2.815820789;2.998122581;3.032160573;1863.257257;1897.135967;1936.998886;1980.851278;2029.02307
1431;1986;0.44;-0.820980552;-0.478035801;1819.228696;0.62;0.815766662;3.900429391;11.04074409;3.4;0.709841666;0.806408333;0.817441665;0.785199997;;5.724435125;1.310877419;2.527037993;2.815820789;2.998122581;1822.024462;1863.257257;1897.135967;1936.998886;1980.851278
1431;1987;;;;1799.852019;;0.757233334;3.865804301;9.780419355;;0.815766662;0.709841666;0.806408333;0.817441665;0.785199997;3.900429391;5.724435125;1.310877419;2.527037993;2.815820789;1819.228696;1822.024462;1863.257257;1897.135967;1936.998886
1431;1988;0.41;-0.891598119;-0.094310679;1768.005899;0.91;0.764916667;7.451362724;12.4269914;3;0.757233334;0.815766662;0.709841666;0.806408333;0.817441665;3.865804301;3.900429391;5.724435125;1.310877419;2.527037993;1799.852019;1819.228696;1822.024462;1863.257257;1897.135967
1431;1989;0.43;-0.84397007;-1.049822124;1712.468774;0.35;0.819691668;2.863784946;11.37564301;3.2;0.764916667;0.757233334;0.815766662;0.709841666;0.806408333;7.451362724;3.865804301;3.900429391;5.724435125;1.310877419;1768.005899;1799.852019;1819.228696;1822.024462;1863.257257
1431;1990;0.39;-0.94160854;-0.776528789;1658.034582;0.46;0.785316663;4.928472401;11.90959857;2.7;0.819691668;0.764916667;0.757233334;0.815766662;0.709841666;2.863784946;7.451362724;3.865804301;3.900429391;5.724435125;1712.468774;1768.005899;1799.852019;1819.228696;1822.024462
1431;1991;0.41;-0.891598119;-0.400477567;1490.460702;0.67;0.806008334;2.841815771;11.59270394;3.2;0.785316663;0.819691668;0.764916667;0.757233334;0.815766662;4.928472401;2.863784946;7.451362724;3.865804301;3.900429391;1658.034582;1712.468774;1768.005899;1799.852019;1819.228696
1431;1992;0.41;-0.891598119;-0.478035801;1331.699289;0.62;0.774625001;3.69390681;12.01325448;2.9;0.806008334;0.785316663;0.819691668;0.764916667;0.757233334;2.841815771;4.928472401;2.863784946;7.451362724;3.865804301;1490.460702;1658.034582;1712.468774;1768.005899;1799.852019
1431;1993;0.46;-0.776528789;-0.916290732;1164.665941;0.4;0.729050003;2.220863799;9.534493907;3.1;0.774625001;0.806008334;0.785316663;0.819691668;0.764916667;3.69390681;2.841815771;4.928472401;2.863784946;7.451362724;1331.699289;1490.460702;1658.034582;1712.468774;1768.005899
1431;1994;0.48;-0.733969175;-0.673344553;1008.291756;0.51;0.785599994;3.926400717;11.84551398;2.7;0.729050003;0.774625001;0.806008334;0.785316663;0.819691668;2.220863799;3.69390681;2.841815771;4.928472401;2.863784946;1164.665941;1331.699289;1490.460702;1658.034582;1712.468774
1431;1995;0.44;-0.820980552;-0.776528789;807.8889326;0.46;0.812366667;2.306298925;12.35042652;2.8;0.785599994;0.729050003;0.774625001;0.806008334;0.785316663;3.926400717;2.220863799;3.69390681;2.841815771;4.928472401;1008.291756;1164.665941;1331.699289;1490.460702;1658.034582
1431;1996;0.41;-0.891598119;-0.287682072;868.5678809;0.75;0.821175004;2.776677419;11.31760573;2.8;0.812366667;0.785599994;0.729050003;0.774625001;0.806008334;2.306298925;3.926400717;2.220863799;3.69390681;2.841815771;807.8889326;1008.291756;1164.665941;1331.699289;1490.460702
1431;1997;0.46;-0.776528789;-0.328504067;708.8531516;0.72;0.835016663;1.557162007;13.82645663;2.6;0.821175004;0.812366667;0.785599994;0.729050003;0.774625001;2.776677419;2.306298925;3.926400717;2.220863799;3.69390681;868.5678809;807.8889326;1008.291756;1164.665941;1331.699289
1431;1998;0.44;-0.820980552;-0.139262067;719.5626262;0.87;0.778008329;5.005616487;10.44676631;2.2;0.835016663;0.821175004;0.812366667;0.785599994;0.729050003;1.557162007;2.776677419;2.306298925;3.926400717;2.220863799;708.8531516;868.5678809;807.8889326;1008.291756;1164.665941
1431;1999;0.4;-0.916290732;-0.051293294;698.2581343;0.95;0.802775001;5.080431541;11.79087599;2.3;0.778008329;0.835016663;0.821175004;0.812366667;0.785599994;5.005616487;1.557162007;2.776677419;2.306298925;3.926400717;719.5626262;708.8531516;868.5678809;807.8889326;1008.291756
1431;2000;0.41;-0.891598119;-0.116533816;690.3740276;0.89;0.841000001;3.43884086;11.08244731;2.2;0.802775001;0.778008329;0.835016663;0.821175004;0.812366667;5.080431541;5.005616487;1.557162007;2.776677419;2.306298925;698.2581343;719.5626262;708.8531516;868.5678809;807.8889326
1431;2001;0.41;-0.891598119;0.405465108;569.3197541;1.5;0.815791671;3.461177778;11.769919;2;0.841000001;0.802775001;0.778008329;0.835016663;0.821175004;3.43884086;5.080431541;5.005616487;1.557162007;2.776677419;690.3740276;698.2581343;719.5626262;708.8531516;868.5678809
1431;2002;0.37;-0.994252273;0.182321557;494.2882815;1.2;0.824958334;3.530528315;13.54074767;1.95;0.815791671;0.841000001;0.802775001;0.778008329;0.835016663;3.461177778;3.43884086;5.080431541;5.005616487;1.557162007;569.3197541;690.3740276;698.2581343;719.5626262;708.8531516
1431;2003;0.41;-0.891598119;0.09531018;595.6783379;1.1;0.796133329;3.384775627;13.21006452;1.9;0.824958334;0.815791671;0.841000001;0.802775001;0.778008329;3.530528315;3.461177778;3.43884086;5.080431541;5.005616487;494.2882815;569.3197541;690.3740276;698.2581343;719.5626262
1431;2004;0.34;-1.078809661;0.262364264;482.3098391;1.3;0.832708329;3.31705448;11.79028315;1.78;0.796133329;0.824958334;0.815791671;0.841000001;0.802775001;3.384775627;3.530528315;3.461177778;3.43884086;5.080431541;595.6783379;494.2882815;569.3197541;690.3740276;698.2581343
1431;2005;0.4;-0.916290732;0.336472237;455.4782904;1.4;0.773016669;2.660435842;11.32290968;1.82;0.832708329;0.796133329;0.824958334;0.815791671;0.841000001;3.31705448;3.384775627;3.530528315;3.461177778;3.43884086;482.3098391;595.6783379;494.2882815;569.3197541;690.3740276
1431;2006;0.36;-1.021651248;0.262364264;455.5123195;1.3;0.837500001;2.738974194;12.67763799;1.68;0.773016669;0.832708329;0.796133329;0.824958334;0.815791671;2.660435842;3.31705448;3.384775627;3.530528315;3.461177778;455.4782904;482.3098391;595.6783379;494.2882815;569.3197541
1431;2007;0.36;-1.021651248;0.182321557;322.7397738;1.2;0.803250002;5.173057348;11.94026523;1.69;0.837500001;0.773016669;0.832708329;0.796133329;0.824958334;2.738974194;2.660435842;3.31705448;3.384775627;3.530528315;455.5123195;455.4782904;482.3098391;595.6783379;494.2882815
1431;2008;0.32;-1.139434283;0.336472237;298.6290308;1.4;0.803208326;3.935474552;12.27687025;1.47;0.803250002;0.837500001;0.773016669;0.832708329;0.796133329;5.173057348;2.738974194;2.660435842;3.31705448;3.384775627;322.7397738;455.5123195;455.4782904;482.3098391;595.6783379
1431;2009;0.32;-1.139434283;0.336472237;333.4934625;1.4;0.739550001;5.011930466;12.75881505;1.4;0.803208326;0.803250002;0.837500001;0.773016669;0.832708329;3.935474552;5.173057348;2.738974194;2.660435842;3.31705448;298.6290308;322.7397738;455.5123195;455.4782904;482.3098391
1431;2010;0.33;-1.108662625;0.470003629;260.3208245;1.6;0.77805;1.719807168;12.15720717;1.49;0.739550001;0.803208326;0.803250002;0.837500001;0.773016669;5.011930466;3.935474552;5.173057348;2.738974194;2.660435842;333.4934625;298.6290308;322.7397738;455.5123195;455.4782904
1431;2011;0.36;-1.021651248;0.530628251;302.5062615;1.7;0.766558334;5.557982796;12.3348172;1.45;0.77805;0.739550001;0.803208326;0.803250002;0.837500001;1.719807168;5.011930466;3.935474552;5.173057348;2.738974194;260.3208245;333.4934625;298.6290308;322.7397738;455.5123195
1431;2012;0.39;-0.94160854;0.336472237;288.6681858;1.4;;4.457053763;11.28285233;1.47;0.766558334;0.77805;0.739550001;0.803208326;0.803250002;5.557982796;1.719807168;5.011930466;3.935474552;5.173057348;302.5062615;260.3208245;333.4934625;298.6290308;322.7397738
1431;2013;0.31;-1.171182982;0.470003629;289.6074756;1.6;;3.421220072;12.28761434;1.37;;0.766558334;0.77805;0.739550001;0.803208326;4.457053763;5.557982796;1.719807168;5.011930466;3.935474552;288.6681858;302.5062615;260.3208245;333.4934625;298.6290308
1545;1957;;;;;;;3.072086818;11.45447909;;;;;;;;;;;;;;;;
1545;1958;;;;;;;2.595592991;12.19293708;;;;;;;3.072086818;;;;;;;;;
1545;1959;;;;;;;1.838788929;12.8863859;;;;;;;2.595592991;3.072086818;;;;;;;;
1545;1960;;;;;;;2.16689765;12.12824851;;;;;;;1.838788929;2.595592991;3.072086818;;;;;;;
1545;1961;;;;;;;3.921494624;11.3678869;;;;;;;2.16689765;1.838788929;2.595592991;3.072086818;;;;;;
1545;1962;;;;;;;3.819199522;10.41429988;;;;;;;3.921494624;2.16689765;1.838788929;2.595592991;3.072086818;;;;;
1545;1963;;;;;;;2.546612505;12.00305974;;;;;;;3.819199522;3.921494624;2.16689765;1.838788929;2.595592991;;;;;
1545;1964;;;;;;;3.70914775;10.83483951;;;;;;;2.546612505;3.819199522;3.921494624;2.16689765;1.838788929;;;;;
1545;1965;;;;;;;2.670911191;10.91662644;;;;;;;3.70914775;2.546612505;3.819199522;3.921494624;2.16689765;;;;;
1545;1966;;;;;;;2.953376344;11.8018638;;;;;;;2.670911191;3.70914775;2.546612505;3.819199522;3.921494624;;;;;
1545;1967;;;;;;;4.327341298;11.58000558;;;;;;;2.953376344;2.670911191;3.70914775;2.546612505;3.819199522;;;;;
1545;1968;;;;;;;1.224178415;12.01868857;;;;;;;4.327341298;2.953376344;2.670911191;3.70914775;2.546612505;;;;;
1545;1969;;;;;;;1.362383911;13.10691557;;;;;;;1.224178415;4.327341298;2.953376344;2.670911191;3.70914775;;;;;
1545;1970;;;;;;;3.044107527;12.423364;;;;;;;1.362383911;1.224178415;4.327341298;2.953376344;2.670911191;;;;;
1545;1971;;;;;;;1.73856591;11.62027439;;;;;;;3.044107527;1.362383911;1.224178415;4.327341298;2.953376344;;;;;
1545;1972;;;;;;;4.3906818;11.6424994;;;;;;;1.73856591;3.044107527;1.362383911;1.224178415;4.327341298;;;;;
1545;1973;;;;;;;1.639037037;12.00340462;;;;;;;4.3906818;1.73856591;3.044107527;1.362383911;1.224178415;;;;;
1545;1974;;;;;;;1.944968937;11.43411111;;;;;;;1.639037037;4.3906818;1.73856591;3.044107527;1.362383911;;;;;
1545;1975;;;;;;;1.170389486;12.62666229;;;;;;;1.944968937;1.639037037;4.3906818;1.73856591;3.044107527;;;;;
1545;1976;;;;;;;1.09661808;12.56785982;;;;;;;1.170389486;1.944968937;1.639037037;4.3906818;1.73856591;;;;;
1545;1977;;;;;;;0.959067702;11.19043528;;;;;;;1.09661808;1.170389486;1.944968937;1.639037037;4.3906818;;;;;
1545;1978;;;;;;;3.123714855;12.05573118;;;;;;;0.959067702;1.09661808;1.170389486;1.944968937;1.639037037;;;;;
1545;1979;;;;;;;4.552320589;10.96783194;;;;;;;3.123714855;0.959067702;1.09661808;1.170389486;1.944968937;;;;;
1545;1980;;;;1784.731117;;;2.255960573;12.88349622;;;;;;;4.552320589;3.123714855;0.959067702;1.09661808;1.170389486;;;;;
1545;1981;;;;1694.792937;;;2.859426125;11.2330912;;;;;;;2.255960573;4.552320589;3.123714855;0.959067702;1.09661808;1784.731117;;;;
1545;1982;;;;1615.337055;;0.784624999;1.255495818;12.8706814;;;;;;;2.859426125;2.255960573;4.552320589;3.123714855;0.959067702;1694.792937;1784.731117;;;
1545;1983;;;;1548.034991;;0.800466669;2.453066906;11.69245878;;0.784624999;;;;;1.255495818;2.859426125;2.255960573;4.552320589;3.123714855;1615.337055;1694.792937;1784.731117;;
1545;1984;;;;1498.963652;;0.795766669;0.969655117;11.93908124;;0.800466669;0.784624999;;;;2.453066906;1.255495818;2.859426125;2.255960573;4.552320589;1548.034991;1615.337055;1694.792937;1784.731117;
1545;1985;;;;1457.322261;;0.737075003;4.1570454;11.45313023;;0.795766669;0.800466669;0.784624999;;;0.969655117;2.453066906;1.255495818;2.859426125;2.255960573;1498.963652;1548.034991;1615.337055;1694.792937;1784.731117
1545;1986;0.72;-0.328504067;0.086177696;1475.93415;1.09;0.803341664;3.050008363;11.5399092;5.1;0.737075003;0.795766669;0.800466669;0.784624999;;4.1570454;0.969655117;2.453066906;1.255495818;2.859426125;1457.322261;1498.963652;1548.034991;1615.337055;1694.792937
1545;1987;0.59;-0.527632742;-0.105360516;1490.809981;0.9;0.767183336;2.054495818;10.79490482;4;0.803341664;0.737075003;0.795766669;0.800466669;0.784624999;3.050008363;4.1570454;0.969655117;2.453066906;1.255495818;1475.93415;1457.322261;1498.963652;1548.034991;1615.337055
1545;1988;0.55;-0.597837001;-0.105360516;1501.584527;0.9;0.781683336;4.006208682;12.80618598;3.6;0.767183336;0.803341664;0.737075003;0.795766669;0.800466669;2.054495818;3.050008363;4.1570454;0.969655117;2.453066906;1490.809981;1475.93415;1457.322261;1498.963652;1548.034991
1545;1989;0.81;-0.210721031;-0.776528789;1491.014874;0.46;0.791683329;2.18450458;11.74298168;4.2;0.781683336;0.767183336;0.803341664;0.737075003;0.795766669;4.006208682;2.054495818;3.050008363;4.1570454;0.969655117;1501.584527;1490.809981;1475.93415;1457.322261;1498.963652
1545;1990;0.6;-0.510825624;-0.371063681;1468.889574;0.69;0.828208337;2.288648347;12.48075787;3.6;0.791683329;0.781683336;0.767183336;0.803341664;0.737075003;2.18450458;4.006208682;2.054495818;3.050008363;4.1570454;1491.014874;1501.584527;1490.809981;1475.93415;1457.322261
1545;1991;0.67;-0.400477567;0.09531018;1343.1188;1.1;0.845583327;1.317842294;12.50096655;4.2;0.828208337;0.791683329;0.781683336;0.767183336;0.803341664;2.288648347;2.18450458;4.006208682;2.054495818;3.050008363;1468.889574;1491.014874;1501.584527;1490.809981;1475.93415
1545;1992;0.61;-0.494296322;-0.356674944;1208.791466;0.7;0.776124994;2.261329351;13.31142453;4.1;0.845583327;0.828208337;0.791683329;0.781683336;0.767183336;1.317842294;2.288648347;2.18450458;4.006208682;2.054495818;1343.1188;1468.889574;1491.014874;1501.584527;1490.809981
1545;1993;0.63;-0.46203546;0.182321557;1059.118106;1.2;0.755950001;1.628941059;10.6633628;4.6;0.776124994;0.845583327;0.828208337;0.791683329;0.781683336;2.261329351;1.317842294;2.288648347;2.18450458;4.006208682;1208.791466;1343.1188;1468.889574;1491.014874;1501.584527
1545;1994;0.67;-0.400477567;-0.634878272;914.3407218;0.53;0.820641669;1.826841497;12.83177977;3.3;0.755950001;0.776124994;0.845583327;0.828208337;0.791683329;1.628941059;2.261329351;1.317842294;2.288648347;2.18450458;1059.118106;1208.791466;1343.1188;1468.889574;1491.014874
1545;1995;0.65;-0.430782916;-0.174353387;765.0836466;0.84;0.840966674;1.189991239;12.85056033;3.8;0.820641669;0.755950001;0.776124994;0.845583327;0.828208337;1.826841497;1.628941059;2.261329351;1.317842294;2.288648347;914.3407218;1059.118106;1208.791466;1343.1188;1468.889574
1545;1996;0.6;-0.510825624;0.336472237;732.0960599;1.4;0.805258331;1.737436081;12.18026523;3.6;0.840966674;0.820641669;0.755950001;0.776124994;0.845583327;1.189991239;1.826841497;1.628941059;2.261329351;1.317842294;765.0836466;914.3407218;1059.118106;1208.791466;1343.1188
1545;1997;0.61;-0.494296322;0.182321557;651.1642613;1.2;0.839175003;1.504300279;14.77043369;3.2;0.805258331;0.840966674;0.820641669;0.755950001;0.776124994;1.737436081;1.189991239;1.826841497;1.628941059;2.261329351;732.0960599;765.0836466;914.3407218;1059.118106;1208.791466
1545;1998;0.53;-0.634878272;0;633.043255;1;0.740499996;3.655214656;11.60206292;3;0.839175003;0.805258331;0.840966674;0.820641669;0.755950001;1.504300279;1.737436081;1.189991239;1.826841497;1.628941059;651.1642613;732.0960599;765.0836466;914.3407218;1059.118106
1545;1999;0.58;-0.544727175;-0.223143551;613.1694389;0.8;0.828833339;2.892648746;12.635728;3.1;0.740499996;0.839175003;0.805258331;0.840966674;0.820641669;3.655214656;1.504300279;1.737436081;1.189991239;1.826841497;633.043255;651.1642613;732.0960599;765.0836466;914.3407218
1545;2000;0.53;-0.634878272;0.262364264;587.2901795;1.3;0.800883338;2.584992832;11.78633692;3;0.828833339;0.740499996;0.839175003;0.805258331;0.840966674;2.892648746;3.655214656;1.504300279;1.737436081;1.189991239;613.1694389;633.043255;651.1642613;732.0960599;765.0836466
1545;2001;0.66;-0.415515444;0.09531018;484.5135724;1.1;0.800083329;1.706175627;12.61453405;2.9;0.800883338;0.828833339;0.740499996;0.839175003;0.805258331;2.584992832;2.892648746;3.655214656;1.504300279;1.737436081;587.2901795;613.1694389;633.043255;651.1642613;732.0960599
1545;2002;0.56;-0.579818495;-0.223143551;444.0761692;0.8;0.769891662;2.400499004;14.7045233;2.76;0.800083329;0.800883338;0.828833339;0.740499996;0.839175003;1.706175627;2.584992832;2.892648746;3.655214656;1.504300279;484.5135724;587.2901795;613.1694389;633.043255;651.1642613
1545;2003;0.53;-0.634878272;0.09531018;535.6775647;1.1;0.803466668;2.238782557;14.16898805;2.45;0.769891662;0.800083329;0.800883338;0.828833339;0.740499996;2.400499004;1.706175627;2.584992832;2.892648746;3.655214656;444.0761692;484.5135724;587.2901795;613.1694389;633.043255
1545;2004;0.46;-0.776528789;0.09531018;417.5562443;1.1;0.787933325;1.969943847;12.96877141;2.37;0.803466668;0.769891662;0.800083329;0.800883338;0.828833339;2.238782557;2.400499004;1.706175627;2.584992832;2.892648746;535.6775647;444.0761692;484.5135724;587.2901795;613.1694389
1545;2005;0.54;-0.616186139;0.336472237;420.7745458;1.4;0.781741671;1.231020311;12.06350737;2.64;0.787933325;0.803466668;0.769891662;0.800083329;0.800883338;1.969943847;2.238782557;2.400499004;1.706175627;2.584992832;417.5562443;535.6775647;444.0761692;484.5135724;587.2901795
1545;2006;0.52;-0.653926467;0.09531018;417.358461;1.1;0.807750002;1.381025886;13.57891239;2.36;0.781741671;0.787933325;0.803466668;0.769891662;0.800083329;1.231020311;1.969943847;2.238782557;2.400499004;1.706175627;420.7745458;417.5562443;535.6775647;444.0761692;484.5135724
1545;2007;0.49;-0.713349888;0.182321557;319.1979437;1.2;0.790183328;3.334178415;12.78033333;2.41;0.807750002;0.781741671;0.787933325;0.803466668;0.769891662;1.381025886;1.231020311;1.969943847;2.238782557;2.400499004;417.358461;420.7745458;417.5562443;535.6775647;444.0761692
1545;2008;0.51;-0.673344553;0.09531018;366.1976193;1.1;0.778366665;2.535036639;13.70920749;2.36;0.790183328;0.807750002;0.781741671;0.787933325;0.803466668;3.334178415;1.381025886;1.231020311;1.969943847;2.238782557;319.1979437;417.358461;420.7745458;417.5562443;535.6775647
1545;2009;0.48;-0.733969175;0.262364264;405.2705666;1.3;0.731058329;3.54221824;13.432227;2.27;0.778366665;0.790183328;0.807750002;0.781741671;0.787933325;2.535036639;3.334178415;1.381025886;1.231020311;1.969943847;366.1976193;319.1979437;417.358461;420.7745458;417.5562443
1545;2010;0.45;-0.798507696;0.405465108;285.4496265;1.5;0.826583333;1.818694942;12.67418001;2.1;0.731058329;0.778366665;0.790183328;0.807750002;0.781741671;3.54221824;2.535036639;3.334178415;1.381025886;1.231020311;405.2705666;366.1976193;319.1979437;417.358461;420.7745458
1545;2011;0.47;-0.755022584;0.405465108;346.5437901;1.5;0.788058336;4.154111111;13.01208005;1.97;0.826583333;0.731058329;0.778366665;0.790183328;0.807750002;1.818694942;3.54221824;2.535036639;3.334178415;1.381025886;285.4496265;405.2705666;366.1976193;319.1979437;417.358461
1545;2012;0.54;-0.616186139;0.182321557;316.8096137;1.2;;2.209785344;12.38609877;2.2;0.788058336;0.826583333;0.731058329;0.778366665;0.790183328;4.154111111;1.818694942;3.54221824;2.535036639;3.334178415;346.5437901;285.4496265;405.2705666;366.1976193;319.1979437
1545;2013;0.44;-0.820980552;0.262364264;304.7368219;1.3;;2.112622461;13.00782358;1.99;;0.788058336;0.826583333;0.731058329;0.778366665;2.209785344;4.154111111;1.818694942;3.54221824;2.535036639;316.8096137;346.5437901;285.4496265;405.2705666;366.1976193
1651;1957;;;;;;;19.48826149;7.343402248;;;;;;;;;;;;;;;;
1651;1958;;;;;;;22.51680417;7.694408602;;;;;;;19.48826149;;;;;;;;;
1651;1959;;;;;;;21.06117432;7.760878625;;;;;;;22.51680417;19.48826149;;;;;;;;
1651;1960;;;;;;;13.55471782;8.237464646;;;;;;;21.06117432;22.51680417;19.48826149;;;;;;;
1651;1961;;;;;;;25.14121408;7.260713425;;;;;;;13.55471782;21.06117432;22.51680417;19.48826149;;;;;;
1651;1962;;;;;;;21.10925986;6.166551157;;;;;;;25.14121408;13.55471782;21.06117432;22.51680417;19.48826149;;;;;
1651;1963;;;;;;;12.98334686;8.43130857;;;;;;;21.10925986;25.14121408;13.55471782;21.06117432;22.51680417;;;;;
1651;1964;;;;;;;25.11646074;6.188506191;;;;;;;12.98334686;21.10925986;25.14121408;13.55471782;21.06117432;;;;;
1651;1965;;;;;;;20.91507788;6.992568426;;;;;;;25.11646074;12.98334686;21.10925986;25.14121408;13.55471782;;;;;
1651;1966;;;;;;;20.34956093;7.791161616;;;;;;;20.91507788;25.11646074;12.98334686;21.10925986;25.14121408;;;;;
1651;1967;;;;;;;27.20332486;6.566883675;;;;;;;20.34956093;20.91507788;25.11646074;12.98334686;21.10925986;;;;;
1651;1968;;;;;;;21.02537895;7.751617954;;;;;;;27.20332486;20.34956093;20.91507788;25.11646074;12.98334686;;;;;
1651;1969;;;;;;;19.5504899;8.765471326;;;;;;;21.02537895;27.20332486;20.34956093;20.91507788;25.11646074;;;;;
1651;1970;;;;;;;20.30142082;8.095808895;;;;;;;19.5504899;21.02537895;27.20332486;20.34956093;20.91507788;;;;;
1651;1971;;;;;;;23.36881623;6.954863148;;;;;;;20.30142082;19.5504899;21.02537895;27.20332486;20.34956093;;;;;
1651;1972;;;;;;;20.96658993;7.328965298;;;;;;;23.36881623;20.30142082;19.5504899;21.02537895;27.20332486;;;;;
1651;1973;;;;;;;26.59710264;6.993466113;;;;;;;20.96658993;23.36881623;20.30142082;19.5504899;21.02537895;;;;;
1651;1974;;;;;;;23.39295243;6.998949169;;;;;;;26.59710264;20.96658993;23.36881623;20.30142082;19.5504899;;;;;
1651;1975;;;;;;;22.56619387;7.447224666;;;;;;;23.39295243;26.59710264;20.96658993;23.36881623;20.30142082;;;;;
1651;1976;;;;;;;24.58871603;7.405286087;;;;;;;22.56619387;23.39295243;26.59710264;20.96658993;23.36881623;;;;;
1651;1977;;;;;;;14.29434164;6.988301075;;;;;;;24.58871603;22.56619387;23.39295243;26.59710264;20.96658993;;;;;
1651;1978;;;;;;;17.75441707;7.962747149;;;;;;;14.29434164;24.58871603;22.56619387;23.39295243;26.59710264;;;;;
1651;1979;;;;;;;22.84436298;7.028381395;;;;;;;17.75441707;14.29434164;24.58871603;22.56619387;23.39295243;;;;;
1651;1980;;;;623.2398829;;;20.00764777;9.112589443;;;;;;;22.84436298;17.75441707;14.29434164;24.58871603;22.56619387;;;;;
1651;1981;;;;626.2578272;;;26.74086315;6.540848485;;;;;;;20.00764777;22.84436298;17.75441707;14.29434164;24.58871603;623.2398829;;;;
1651;1982;;;;632.8351152;;0.613500004;20.12571782;7.645072988;;;;;;;26.74086315;20.00764777;22.84436298;17.75441707;14.29434164;626.2578272;623.2398829;;;
1651;1983;;;;642.3876032;;0.426666672;23.823435;7.056270121;;0.613500004;;;;;20.12571782;26.74086315;20.00764777;22.84436298;17.75441707;632.8351152;626.2578272;623.2398829;;
1651;1984;;;;656.4028913;;0.60633333;22.83539198;7.353316878;;0.426666672;0.613500004;;;;23.823435;20.12571782;26.74086315;20.00764777;22.84436298;642.3876032;632.8351152;626.2578272;623.2398829;
1651;1985;;;;665.8154845;;0.557166666;20.90656175;7.676362007;;0.60633333;0.426666672;0.613500004;;;22.83539198;23.823435;20.12571782;26.74086315;20.00764777;656.4028913;642.3876032;632.8351152;626.2578272;623.2398829
1651;1986;0.23;-1.46967597;-0.579818495;702.4989238;0.56;0.557500005;18.86746774;7.275277941;0.9;0.557166666;0.60633333;0.426666672;0.613500004;;20.90656175;22.83539198;23.823435;20.12571782;26.74086315;665.8154845;656.4028913;642.3876032;632.8351152;626.2578272
1651;1987;0.23;-1.46967597;-0.616186139;729.9148069;0.54;0.582333341;21.47810606;6.969701857;1.1;0.557500005;0.557166666;0.60633333;0.426666672;0.613500004;18.86746774;20.90656175;22.83539198;23.823435;20.12571782;702.4989238;665.8154845;656.4028913;642.3876032;632.8351152
1651;1988;0.24;-1.427116356;-1.237874356;752.4637668;0.29;0.699833324;20.45183936;8.531764093;0.8;0.582333341;0.557500005;0.557166666;0.60633333;0.426666672;21.47810606;18.86746774;20.90656175;22.83539198;23.823435;729.9148069;702.4989238;665.8154845;656.4028913;642.3876032
1651;1989;0.22;-1.514127733;-1.021651248;763.9933422;0.36;0.488699997;27.42531297;6.82676393;0.9;0.699833324;0.582333341;0.557500005;0.557166666;0.60633333;20.45183936;21.47810606;18.86746774;20.90656175;22.83539198;752.4637668;729.9148069;702.4989238;665.8154845;656.4028913
1651;1990;0.21;-1.560647748;-1.30933332;771.9679105;0.27;0.579999993;26.44464158;7.552370479;0.8;0.488699997;0.699833324;0.582333341;0.557500005;0.557166666;27.42531297;20.45183936;21.47810606;18.86746774;20.90656175;763.9933422;752.4637668;729.9148069;702.4989238;665.8154845
1651;1991;0.21;-1.560647748;-0.116533816;731.2693232;0.89;0.625;22.14125888;7.69311828;0.8;0.579999993;0.488699997;0.699833324;0.582333341;0.557500005;26.44464158;27.42531297;20.45183936;21.47810606;18.86746774;771.9679105;763.9933422;752.4637668;729.9148069;702.4989238
1651;1992;0.2;-1.609437912;-0.094310679;686.0197854;0.91;0.48466666;27.30122043;7.488027696;0.9;0.625;0.579999993;0.488699997;0.699833324;0.582333341;22.14125888;26.44464158;27.42531297;20.45183936;21.47810606;731.2693232;771.9679105;763.9933422;752.4637668;729.9148069
1651;1993;0.25;-1.386294361;-2.302585093;627.7589766;0.1;0.479366655;21.94586657;6.113099544;0.9;0.48466666;0.625;0.579999993;0.488699997;0.699833324;27.30122043;22.14125888;26.44464158;27.42531297;20.45183936;686.0197854;731.2693232;771.9679105;763.9933422;752.4637668
1651;1994;0.18;-1.714798428;-0.916290732;561.643415;0.4;0.446866669;27.12745129;7.326507983;0.9;0.479366655;0.48466666;0.625;0.579999993;0.488699997;21.94586657;27.30122043;22.14125888;26.44464158;27.42531297;627.7589766;686.0197854;731.2693232;771.9679105;763.9933422
